2.960000 -79.457047 0.000947 0.897752 0.072320 0.022035 0.669503 0.000000
2.970000 -79.452412 0.000949 0.898421 0.071723 0.022032 0.669168 0.000000
2.980000 -79.447898 0.000950 0.899085 0.071131 0.022029 0.668834 0.000000
2.990000 -79.443500 0.000951 0.899745 0.070544 0.022026 0.668499 0.000000
3.000000 -79.439217 0.000952 0.900401 0.069962 0.022023 0.668165 0.000000
3.010000 -79.435044 0.000953 0.901052 0.069386 0.022021 0.667831 0.000000
3.020000 -79.430979 0.000954 0.901699 0.068814 0.022018 0.667497 0.000000
3.030000 -79.427018 0.000955 0.902341 0.068248 0.022015 0.667164 0.000000
3.040000 -79.423159 0.000956 0.902979 0.067687 0.022012 0.666830 0.000000
3.050000 -79.419398 0.000957 0.903612 0.067130 0.022009 0.666497 0.000000
3.060000 -79.415733 0.000958 0.904242 0.066579 0.022006 0.666164 0.000000
3.070000 -79.412162 0.000959 0.904867 0.066033 0.022003 0.665831 0.000000
3.080000 -79.408680 0.000960 0.905488 0.065491 0.022001 0.665498 0.000000
3.090000 -79.405287 0.000961 0.906104 0.064954 0.021998 0.665165 0.000000
3.100000 -79.401979 0.000962 0.906717 0.064423 0.021995 0.664833 0.000000
3.110000 -79.398754 0.000963 0.907325 0.063895 0.021992 0.664500 0.000000
3.120000 -79.395610 0.000964 0.907930 0.063373 0.021989 0.664168 0.000000
3.130000 -79.392544 0.000965 0.908530 0.062855 0.021986 0.663836 0.000000
3.140000 -79.389555 0.000965 0.909126 0.062341 0.021983 0.663504 0.000000
3.150000 -79.386639 0.000966 0.909719 0.061833 0.021981 0.663173 0.000000
3.160000 -79.383795 0.000967 0.910307 0.061328 0.021978 0.662841 0.000000
3.170000 -79.381021 0.000968 0.910891 0.060828 0.021975 0.662510 0.000000
3.180000 -79.378315 0.000968 0.911472 0.060333 0.021972 0.662179 0.000000
3.190000 -79.375675 0.000969 0.912048 0.059842 0.021969 0.661848 0.000000
3.200000 -79.373099 0.000970 0.912621 0.059355 0.021966 0.661517 0.000000
3.210000 -79.370585 0.000970 0.913190 0.058873 0.021963 0.661186 0.000000
3.220000 -79.368131 0.000971 0.913755 0.058395 0.021961 0.660856 0.000000
3.230000 -79.365737 0.000972 0.914317 0.057921 0.021958 0.660525 0.000000
3.240000 -79.363399 0.000972 0.914874 0.057451 0.021955 0.660195 0.000000
3.250000 -79.361117 0.000973 0.915428 0.056986 0.021952 0.659865 0.000000
3.260000 -79.358889 0.000974 0.915979 0.056524 0.021949 0.659535 0.000000
3.270000 -79.356713 0.000974 0.916525 0.056067 0.021946 0.659206 0.000000
3.280000 -79.354588 0.000975 0.917068 0.055614 0.021944 0.658876 0.000000
3.290000 -79.352513 0.000975 0.917608 0.055164 0.021941 0.658547 0.000000
3.300000 -79.350485 0.000976 0.918144 0.054719 0.021938 0.658218 0.000000
3.310000 -79.348505 0.000976 0.918676 0.054277 0.021935 0.657889 0.000000
3.320000 -79.346569 0.000977 0.919205 0.053840 0.021932 0.657560 0.000000
3.330000 -79.344678 0.000977 0.919730 0.053406 0.021929 0.657231 0.000000
3.340000 -79.342829 0.000978 0.920251 0.052976 0.021926 0.656902 0.000000
3.350000 -79.341022 0.000978 0.920770 0.052550 0.021924 0.656574 0.000000
3.360000 -79.339255 0.000979 0.921285 0.052128 0.021921 0.656246 0.000000
3.370000 -79.337528 0.000979 0.921796 0.051709 0.021918 0.655918 0.000000
3.380000 -79.335839 0.000980 0.922304 0.051294 0.021915 0.655590 0.000000
3.390000 -79.334187 0.000980 0.922809 0.050883 0.021912 0.655262 0.000000
3.400000 -79.332570 0.000981 0.923310 0.050475 0.021909 0.654935 0.000000
3.410000 -79.330989 0.000981 0.923809 0.050071 0.021907 0.654607 0.000000
